text,label
"Si ves un perro callejero  y a un gay mata primero al perro, el deber es primero y despues la diversion #ExterminenPerrosDeLaCalle",1
CALLATE LILITA HIJA DE PUTA HAY DIPUTADOS HERIDOS,1
"@USER Y el Madrid se ha tragado la mierda. Lo digno, sería abandonar la competición. Y que se la regalen a la basura separatista.",1
@USER @USER Porque no en vez de gallinas pones vacas. Sudaca estupido ni parece que fuiste a la universidad Kansas sino que fuiste de paseo o como se dice en mi país. Te fuiste a hacer pendejo!,1
@USER @USER JAJA que maldito es rubeeen,0
"@USER Por ejemplo la semana pasa que está de regreso del trabajo quise pasar una parte que estaban quemando llantas, pero antes del punto se me acercaron dos tipos y con voz de venezolano me dijo que si no le daba plata le pinchaba las llantas",1
Más de 200 indocumentados asaltan la valla de Ceuta y dejan heridos a varios Guardias Civiles.  Necesitamos un muro fronterizo y que los inmigrantes ilegales sean expulsados de manera inmediata tal y como defiende @USER.  #FronterasSeguras LINK,1
"@USER Por fin puedo interactuar con notificaciones y mensajes ? Efectivamente, ""Greta majareta"" cansa, pero hay veces que no se puede evitar el ver todo lo que pasa fuera que, inevitablemente se une a lo de aquí, que no es poco... Es un sin vivir tanto ""jeta majareta"" suelto ?",1
no justin porqueeeee!! porque te me hiciste gay tu tambien :(,1
"lo hiciste excelente <3 jajaja descuida,yo estaria muy aterrado jajaja y nervioso entrevistando ,mas aun en ingles,pero lo hiciste de maravilla n.n saludos desde venezuela",0
@USER Con eso queréis decir que vais a aprovechar para calcinar otro parque natural o reserva natural y la culpa es del polvo sahariano¿?,0
Como que me siguieron un montón de árabes juntos .. me siento invadido jajaja que pasó,1
"SI NO VAS A FREGAR LAS PAILAS PA’ ESO NO FKN FRIEGUES 
LAS COSAS SE HACEN BIEN O NO DE HACEN",0
Los sin papeles te roban el trabajo. LINK LINK,1
Tu vecina o la loca del gimnasio seeguro,1
Mala,1
"Si ud pasa por una construcción y los albañiles no le dijeron nada
Considérate fea,  porque esos mijines no perdonan 
?????? #feminazis",1
"@USER @USER Ataques? Oliva a demostrado ser una de postulantes más ignorantes y poco preparadas para cargos públicos. Hace mucho que no se veía gente tan penca para cargos públicos. Si gana alguien así, merecemos la extinción",0
Qui habite a Cannes/Nice/Monaco,0
me acuerdo cuando le dije en anon callate perra hijueputa JAJAJAJAJAJ,1
"Javi la homofobia no existe, es un insulto político sin rigor técnico ni científico creado por la izquierda  para patologizar a los que están en contra del lobby lgtbiq+....",1
"Cuando todos te ven la cara de pendejo, efectivamente, eres pendejo.
Me tomó 38 años darme cuenta.",0
Vieja envidiosa jaja,1
@USER soy bollera jajjajaja,0
basta xddd esta chica es patetica xddd el prototipo de femiescocida española,1
"@USER Estos comunistas de mierda!! Queriendo siempre dividir, ya es un grupo elite me inmagino de derecha.. La izquierda ha normalizado la migración de un pais y las muertes relacionadas, la violacion de los derechos humanos y la destrucción total de un pais, y aquí esta el payaso este",1
@USER @USER @USER A los comunistas sólo les interesa el botín de las AFP.,1
@USER Jajaj cállate puta anda a depilarte,1
"Dalasito,no es bueno generalizar,yo por ejemplo jamas en mi vida he he hecho bullying a nadie,sinceramente no me criarion de esa forma o quizas sera que mi familia me dio,me da y me dará siempre mucho amor,atención,buena educación,valores,etc",0
"My name is Yoshikage Kira. I'm 33 years old. My house is in the northeast section of Morioh, where all the villas are, and I am not married. I work as an employee for the Kame Yu department stores, and I get home every day by 8 PM at the latest. I don't smoke, but I occasionally drink. I'm in bed by 11 PM, and make sure I get eight hours of sleep, no matter what. After having a glass of warm milk and doing about twenty minutes of stretches before going to bed, I usually have no problems sleeping until morning. Just like a baby, I wake up without any fatigue or stress in the morning. I was told there were no issues at my last check-up. I'm trying to explain that I'm a person who wishes to live a very quiet life. I take care not to trouble myself with any enemies, like winning and losing, that would cause me to lose sleep at night. That is how I deal with society, and I know that is what brings me happiness. Although, if I were to fight I wouldn't lose to anyone.",0
@USER @USER Eso a usted lo le interesa si compramos o no dólar si usted es veneco busque su pais,1
"@USER Not welcome. Pero nadie, nunca nadie te ha apreciado como los chivos. Nunca ha existido una mejor relación y jamas de los jamases alguien ha tenido tan buena opinión sobre ti. Sudaca.",1
"@USER @USER @USER no weon, si el tweet fuera de alguien diciendo q los pacos son lo maximo, te creo. 
pero aca se la estaban chupando a los comunistas, y los wns son bien sinverguenzas",1
@USER calláte perra sarnosa tú hablando de corrupción...y se te olvido la salita del SIN con tu cach....montesinos??,1
"Ministro @USER,
Cuándo piensan crear la Defensoría Pública Para Víctimas?
Existe la Defensoría Penal para delincuentes pero no hay nada para los inocentes!
Ojalá que antes de terminar su gestión lo pueda realizar 👍🏼

#Chile @USER @USER @USER LINK",0
A la verga cuidado que no te coma,0
"@USER CÁLLATE, ERES PERFECTO MALDITA SEA NO LE HAGAS CASO A LA PERRA ZORRA DE TITÁN, QUE TE VALGA PUTA VERGA LO QUE DIGA, AAAAAAAAH",1
"@USER y @USER están deseosos de ayudar a los moromierdas que llegan en oleadas a violar todas las mujeres y niños que puedan. Y oye, si se legaliza mejor, ¿eh @USER @USER ? EL PROBLEMA ES QUE ESTO NUNCA LES PASA A SUS HIJOS Y NIETOS. LASTIMA! LINK",1
"Acaba de empezar en la 1 ""señor racista que antes de morir hace algo bueno"", protagonizada por Clint Eastwood",0
"@USER Sé mujercita y arroba a Orrego @USER, ""da cara"" como dicen los flaites.",0
Hay dias que aun wue este tranquila la anciedad me gana y me hago pico los labios y me empieza a dar alergia en la cabeza 😔🥺 por k ami uwu y weas tan estupidas me generan esta anciedad wn,0
"@USER Uy, perdóneme usted su excelencia por ser una monguer y no entenderle. Es lo que tiene que la plebe s… LINK",0
@USER Seguro que el vendedor era guineano o paquistaní @USER,1
"dices que no te gusta llamar  la atención y haces este vídeo, que estúpida           jajjaja",1
"Señores, si nadie avisa y presiona legalmente, el chiste se cuenta solo.

Créanme, un buen ejemplo para no elegir comunistas, durante 7 años lo han advertido los venezolanos que estan en nuestro país.

No es normal el nivel de personas electas que hay en nuestro país,",0
"Este Calvo sasel de mierda siempre cagandola. Ese tío no para de tirar hate, que mediocre su vida",1
"Puta, cállate 😭😂😂😂 LINK",1
España puede mantener el bloqueo al grupo independentista evitando el voto de los parlamentarios electos que tiene prisioneros más a los que piensa meter en prisión. Esto parecerá la Sudáfrica del apartheid. Rajoy lo hará sin ningún problema de conciencia democrática.,0
"""Tú explicas el patriarcado como """"simios negratas"""" no vengas a exigir nada a las explicaciones de otras cuando se ha explicado desde hace años LINK",1
@USER @USER Cállate. Tú eres bien zorra. 🌚❤,1
"@USER @USER Ve y ganale a Rusia primero españolito digo si es que eres español, alomejor eres un asqueroso sudaca",1
@USER ¿como cuáles? ¿Son antitaurinos?,0
"@USER a mi me pasó una vez pero me dijieron ""chilena? ah puta la wea, weona conchetumadre!""😳😳😳😳 casi me morí! 🙈🙈🙈",0
gorda,1
@USER @USER @USER @USER a ver que protegemos?el pais ¿de que? de inmigrantees que viene a vivir de lo nuestro? pues x esa regla de 3 deberias de estar pidiendo que no dejen hacer negocios aqui a ningun extragero o es que los que tienen pasta  y pueden evitar las concertinas son mejores que los demas,1
@USER @USER @USER Lo que vale callampa es la palabra de un comunista. #NoMasComunismo #ComunismoEsMiseria LINK,1
Acaso todos los putos comentarios son de haters y ninguno acerca del vídeo?,1
Muy lindo y todo pero.... Alguien puede explicarme que carajos significa Roast Yourself,0
"@USER @USER Y El dinero los sacará de las AFP cuando las expropie .para dar las a los q nunca han trabajado  comunistas 
..osea con nuestro dinero q nos hemos sacrificado toda nuestra vida mantendremos a los sanganos de los primera línea.",1
@USER @USER Cállate re concha de tu madre hijo de perra con caca @USER @USER @USER,0
"Uf... aleja un poco la cara que con tanta grasa nos te ve, no te estreses tanto que sino vendrán los hombres opresores blancos balleneros pensado que eres una de estas😂😄🔥",1
@USER @USER ???.  Eso quieren llamar la atención. Igual las feminazis. Nosotros les damos la vida con nuestra publicidad.,1
"Oof, era de esperarse del payaso ese",1
"@USER Te conteste zorra, te conteste, asi que callate y contestame.",1
"@USER @USER @USER @USER Nada directamente en este tweet, pero es cosa de ver tu Timeline para ver como le tienen terror al inmigrante sudamericano.     Se te vienen los haitianos encima y te van a quitar el trabajo y a tu señora!",1
"Dalas, los asuntos personales de Rayito era debido a que su padre falleció",0
"Si a la población subsahariana se les impide acceder a las oficinas de asilo de #España en #Marruecos, dejándoles la única opción de escalar las vallas, no se les puede hacer responsables por ello. Exigimos vías legales y seguras sin discriminación.",0
"Acá en Providencia al menos, la feminazi perdió por paliza 😅.",1
"Alguien recuerda cuando salió Justin Bieber con su sencillo ""Baby"" y todos pensamos ""que bueno que le den la oportunidad a una lesbiana""???",1
"#Final1GHVIP5 jajajaja,q cara de asco pone la panchi, parece que le están acariciando al perro con las manos sucias.",1
"@USER No se puede ser más patética,¿y vuestros acuerdos con la extrema derecha?",1
@USER significa que maricon muerto abono pa mi huerto,1
"@USER @USER No te go los nombres acá, pero es una mujer UDI y un ex UDI",0
"Dalas: quiero hablar vale                                   Juan: es que wey, no mames, verga, perro, cabrón, mierda, etc.....",1
"@USER Tenes razon. Pero muy distintos eran los inmigrantes del siglo pasado que venian con lo puesto, sin conocer el idioma, a TRABAJAR. La basura sudaca que viene ahora lo hace para ser mantenida",1
"el usb c de apple se puede usar con otros de la misma entrada, de echo hay adaptadores chinos con los que puedes conectar el cargador y los audifonos ala vez xd",0
"@USER Deben de comprarle lentes al policía de manera urgente,ridícula estas feminazis están enloqueciendo de verdad,si hubiera sido un piropo irrespetuoso de acuerdo,no sé cómo serán en su familia donde haya hombres no les permitirán ni q las miren peor q les hablen ?",1
"¿Algún día los organismos defensores de la mujer y los DDHH como el @USER y @USER se indignarán y condenarán las estupideces que le dicen a diario a @USER en las redes? ¿O solo se indignan cuando tocan a una feminazi o progre, como la calabaza del MEF? LINK",1
"@USER Uy, mira este huevo que sale premio. Y el gilipollas gay pone la cara. Es matador!",1
"El verano salesiano en #Europa tiene este año una connotación especial: la #guerra en #Ucrania, que ha hecho que muchos menores #refugiados vivan con sus madres en obras salesianas de otros países. Allí, están organizando programas específicos para ellos. LINK",0
"Así nos va a tocar a partir de hoy en ECUADOR 🇪🇨\nLa Policía es un atado de inútiles. Los jueces dejan sueltos los rateros, Inmigración abrió la frontera xa que vengan más Venezolanos, y los Militares tampoco sirven para nada en esta Ola de delincuencia. #FueraLassoFuera LINK",1
Los comunistas son unos mentirosos traicioneros. Jamás hay que confiar en lo que salga de la boca de un comunista. Son capaces de traicionar hasta lo más sagrado. @USER no es la excepción. LINK,0
"Nadie te echara de menos, eres la persona más falsa que conocemos #TeamDalas uwu",1
"Pues esos son mitos en tu país, porque aquí en México la ""justicia"" es pésima los delincuentes tienen incluso mas derechos que una persona honrada... Y hubo un caso que se hizo viral dónde sacrificaron un perro por matar a un ladrón en propiedad de su dueño ya que era ""amenaza pública"" y hay muchos casos más, aquí si puedes defenderte, siempre y cuando no mates al delincuente, basicamente si te defiendes con un arma, hasta tienes que tener cuidado con el lugar donde le des...",0
@USER Mejor que una payasa retrasada mental ridicula y facha como tu si.SIEMPRE.,1
98 pendejos mocosos pajeros le dieron dislike,1
"El lichi, culpable de la muerte de cientos de niños en India LINK vía @USER cc @USER",0
"El primer vídeo tuyo que vi fue el de tu experiencia con la reducción de pecho y el segundo que recuerdo es el del TAG de la novia. Mucho tiempo madre mía, no pensaba que fuera tanto. Sigue así porque eres maravillosa y nos animas muchísimo a todos❤️",0
@USER @USER @USER ha empezado el marica ese,1
"En el minuto 5:14 no entiendo realmente cuál es el problema, La referencia de la revista es que la contaminación está haciendo desaparecer los glaciares, (eso creo) y ponen una bolsa plástica al reves para que vean que realmente no es un glaciar, si no, una bolsa",0
FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF FFFFFF FFFFFF FFFFFFFFFFFF FFFFFFFFFFFF FFFFFFFFFFFF FFFFFF FFFFFF FFFFFF FFFFFF FFFFFF en el shat si querés que windy les conteste pero ella siempre los ignorara,0
